channel,longitude,latitude,elevation
1,18.376949583139734,42.51683169115608,0.0
2,18.376996818473128,42.51694525974011,0.0
3,18.377014747088335,42.51704390617994,0.0
4,18.377014747088335,42.51704390617994,0.0
5,18.377014747088335,42.51704390617994,0.0
6,18.377014747088335,42.51704390617994,0.0
7,18.377014747088335,42.51704390617994,0.0
8,18.377014747088335,42.51704390617994,0.0
9,18.377014747088335,42.51704390617994,0.0
10,18.377014747088335,42.51704390617994,0.0
11,18.377014747088335,42.51704390617994,0.0
12,18.377014747088335,42.51704390617994,0.0
13,18.376895125279503,42.5170725352273,0.0
14,18.37677550867027,42.51710118600034,0.0
15,18.376655892057787,42.51712983675981,0.0
16,18.376536275442543,42.517158487507736,0.0
17,18.376416658824162,42.51718713824259,0.0
18,18.376297042202783,42.51721578896491,0.0
19,18.37617742557863,42.51724443967564,0.0
20,18.376057808951117,42.51727309037239,0.0
21,18.37593819232084,42.517301741057544,0.0
22,18.37581857568754,42.51733039173011,0.0
23,18.375698959051135,42.5173590423897,0.0
24,18.375580053822578,42.517390453307605,0.0
25,18.37546149442399,42.51742320493348,0.0
26,18.375342935205957,42.51745595721307,0.0
27,18.375224375983553,42.51748870947685,0.0
28,18.375105816756452,42.517521461723625,0.0
29,18.374987257525266,42.51755421395563,0.0
30,18.374868698289287,42.51758696617027,0.0
31,18.374868698289287,42.51758696617027,0.0
32,18.374868698289287,42.51758696617027,0.0
33,18.374750139049038,42.517619718369474,0.0
34,18.374750139049038,42.517619718369474,0.0
35,18.374750139049038,42.517619718369474,0.0
36,18.374750139049038,42.517619718369474,0.0
37,18.374750139049038,42.517619718369474,0.0
38,18.374631579804472,42.51765247055304,0.0
39,18.37451302055516,42.5176852227194,0.0
40,18.374394461301762,42.51771797487098,0.0
41,18.374275519184966,42.517749305096885,0.0
42,18.374156505878688,42.5177803668568,0.0
43,18.37403749256878,42.51781142860278,0.0
44,18.373918479254737,42.517842490332946,0.0
45,18.37379946593719,42.517873552049686,0.0
46,18.373680452615677,42.51790461375122,0.0
47,18.37356143929036,42.51793567543819,0.0
48,18.373442425961503,42.5179667371116,0.0
49,18.373323412628423,42.517997798768796,0.0
50,18.373204399291836,42.5180288604126,0.0
51,18.373085454046212,42.518060174965655,0.0
52,18.372965904360587,42.51808902969815,0.0
53,18.37284630680837,42.51811775973833,0.0
54,18.372726742504213,42.518146628010584,0.0
55,18.372607179118226,42.518175500085874,0.0
56,18.372487615729224,42.51820437214868,0.0
57,18.37236805233733,42.518233244199486,0.0
58,18.372248488942056,42.51826211623632,0.0
59,18.372129713060275,42.518293934733826,105.4111158447391
60,18.372010703758292,42.51832499222279,105.40970840213544
61,18.3718914935911,42.518355289407296,105.0
62,18.371771535496368,42.51838238781719,105.66816427700154
63,18.371651491341947,42.51840914302662,96.30182023894429
64,18.371532773864438,42.518441213858104,33.05617220608143
65,18.371412685176033,42.51846655232119,104.41716411918227
66,18.37128972671868,42.51846867917324,102.75732728377523
67,18.371166730231767,42.518467750367414,28.916168538658738
68,18.371043753295847,42.518466896629256,99.00776291620835
69,18.370920810781772,42.518470627942264,99.58106608972061
70,18.370797841627255,42.518473365321036,38.798148528032364
71,18.37067490195571,42.518469968044414,102.47489515172781
72,18.3705519113243,42.51847002503114,103.3544740145646
73,18.37042896422968,42.51847347013596,103.97324329272664
74,18.37030603216479,42.51847605393721,104.5403272089571
75,18.37018306795296,42.5184730975563,56.983011792027455
76,18.3700601303096,42.518475560420555,6.772874781664405
77,18.36993718004614,42.51847763946255,96.20003768639272
78,18.369814245914586,42.518479955973646,104.61375617889838
79,18.369814245914586,42.518479955973646,104.61375617889838
80,18.369814245914586,42.518479955973646,104.61375617889838
81,18.369814245914586,42.518479955973646,104.61375617889838
82,18.369814245914586,42.518479955973646,104.61375617889838
83,18.369814245914586,42.518479955973646,104.61375617889838
84,18.369814245914586,42.518479955973646,104.61375617889838
85,18.36969127182287,42.518478379441554,104.60893219208008
86,18.36956832623036,42.51848203659584,104.40727419659292
87,18.369445349603065,42.518482791834145,104.96323124551263
88,18.369322373939543,42.51848276681784,105.0
89,18.36919949289506,42.5184881726751,105.0
90,18.36907655953634,42.518492130581315,104.45061386138524
91,18.368954390187124,42.51850593915,103.7961422533156
92,18.368833546108657,42.51852860782734,103.77396127450504
93,18.36871474696914,42.51856031200783,102.99093591437243
94,18.368597155049546,42.51859638317045,102.92475082244594
95,18.368481790913975,42.518638718650884,105.19898713259101
96,18.368369839408984,42.51868964397647,104.6858613251329
97,18.36825666748817,42.518737773308075,102.83217025199005
98,18.36825666748817,42.518737773308075,102.83217025199005
99,18.36825666748817,42.518737773308075,102.83217025199005
100,18.36825666748817,42.518737773308075,102.83217025199005
101,18.36825666748817,42.518737773308075,102.83217025199005
102,18.36825666748817,42.518737773308075,102.83217025199005
103,18.36825666748817,42.518737773308075,102.83217025199005
104,18.36825666748817,42.518737773308075,102.83217025199005
105,18.36825666748817,42.518737773308075,102.83217025199005
106,18.36825666748817,42.518737773308075,102.83217025199005
107,18.36825666748817,42.518737773308075,102.83217025199005
108,18.36825666748817,42.518737773308075,102.83217025199005
109,18.36825666748817,42.518737773308075,102.83217025199005
110,18.36825666748817,42.518737773308075,102.83217025199005
111,18.36825666748817,42.518737773308075,102.83217025199005
112,18.36825666748817,42.518737773308075,102.83217025199005
113,18.36825666748817,42.518737773308075,102.83217025199005
114,18.36825666748817,42.518737773308075,102.83217025199005
115,18.36825666748817,42.518737773308075,102.83217025199005
116,18.36825666748817,42.518737773308075,102.83217025199005
117,18.36825666748817,42.518737773308075,102.83217025199005
118,18.36825666748817,42.518737773308075,102.83217025199005
119,18.36825666748817,42.518737773308075,102.83217025199005
120,18.36825666748817,42.518737773308075,102.83217025199005
121,18.36825666748817,42.518737773308075,102.83217025199005
122,18.36825666748817,42.518737773308075,102.83217025199005
123,18.36825666748817,42.518737773308075,102.83217025199005
124,18.36825666748817,42.518737773308075,102.83217025199005
125,18.36825666748817,42.518737773308075,102.83217025199005
126,18.36825666748817,42.518737773308075,102.83217025199005
127,18.36825666748817,42.518737773308075,102.83217025199005
128,18.36825666748817,42.518737773308075,102.83217025199005
129,18.36825666748817,42.518737773308075,102.83217025199005
130,18.368338759764676,42.51871709242599,104.25952066316971
131,18.36845166729423,42.51866830791309,105.4961663906169
132,18.368566840050857,42.51862532466387,106.57922481440752
133,18.36868378681032,42.51858721385648,107.24247096079561
134,18.36880293890964,42.51855678959905,108.54418520768249
135,18.368923650300083,42.51853336719645,109.0850730157667
136,18.3690442479367,42.518509901049505,109.80341590167473
137,18.369167141087008,42.51850647115597,109.92479688752363
138,18.369290107959433,42.518504971437096,109.16780119751571
139,18.369412845154415,42.5184976924099,108.91766504471312
140,18.36953583643674,42.518498310759774,108.30593267914361
141,18.36965868078072,42.518504004569174,108.00628856217509
142,18.369781656055554,42.518503308147345,107.32746684692505
143,18.36990459310713,42.518499388390126,107.77488243914577
144,18.36990459310713,42.518499388390126,107.77488243914577
145,18.36990459310713,42.518499388390126,107.77488243914577
146,18.36990459310713,42.518499388390126,107.77488243914577
147,18.370027569655768,42.51849898726119,107.26561930120522
148,18.37015051369462,42.518495435622896,106.41982033945672
149,18.370273398953373,42.51849012415586,106.77002441451623
150,18.37039632013872,42.51849182650993,101.26973023502254
151,18.370519268466186,42.518488267957146,65.67996536058203
152,18.37064222852683,42.51848862007023,108.0
153,18.370765070290425,42.518494236303034,108.0
154,18.370888033290143,42.51849170098751,107.9909062770383
155,18.371010994678805,42.51848908515932,107.59029270265458
156,18.371133949681163,42.51848625344863,106.18931215455099
157,18.37125693829822,42.51848579603334,106.00566813369781
158,18.3713798908731,42.51848244774164,106.0
159,18.371501710168037,42.51847022212893,106.0
160,18.371619345706584,42.518434297665166,106.0
161,18.37173961512425,42.51840926577492,105.9998633645014
162,18.371860003984175,42.51838433629335,105.98449654662174
163,18.37197812262236,42.51835019050421,105.13624950767554
164,18.372097160087012,42.518319299218916,105.0
165,18.372216889862248,42.518291126980714,105.29070654578044
166,18.37233631394989,42.51826170078642,105.86625683691061
167,18.37245523833937,42.51823030593691,64.06517362382496
168,18.37257463284112,42.51820084603822,83.12841419082764
169,18.372693284518352,42.51816855661948,39.55724414601445
170,18.37281335229629,42.5181419456814,79.37457680225758
171,18.372933176701775,42.51811427688516,104.09922686037659
172,18.373052056862228,42.518082803481164,105.6000108485875
173,18.37317228805165,42.51805690293921,105.97790766634998
174,18.373291324623548,42.518026096053376,106.65881841352187
175,18.373410705459005,42.51799650507481,106.30019198329904
176,18.37353047241038,42.517968489412105,105.39991212561051
177,18.373650448055212,42.51794138468252,105.52980559761485
178,18.373770517825733,42.51791469835773,106.0
179,18.37388849225602,42.51788018242827,103.11807215549088
180,18.37400614782838,42.51784502858561,86.86244212790483
181,18.37412446085404,42.517811919894385,49.779614771928
182,18.37424149326046,42.51777453057162,105.04633427304242
183,18.374361640154042,42.5177482000715,105.65311651075902
184,18.374480990803907,42.517718562934284,105.97880285004172
185,18.374598360951662,42.517681839085895,105.45223103041941
186,18.374717196694313,42.517650826688126,105.7092052757935
187,18.374835837736683,42.5176184641154,106.0
188,18.374953503139754,42.51758263397034,106.0
189,18.375072192681714,42.51755044136798,106.0
190,18.37519208266636,42.51752296457397,105.98023340293511
191,18.375310110082978,42.5174889191863,105.60366231533598
192,18.375427123450073,42.517451017714414,105.16325009084959
193,18.375545772354993,42.51741903568609,105.49506108519215
194,18.37566560537095,42.51739131294498,105.99138254887635
195,18.37578547623013,42.51736375776603,105.48757085154844
196,18.3759060323365,42.51733942201351,105.54730099927328
197,18.37602491234531,42.5173081541716,106.49284289676969
198,18.37614304265003,42.51727437136424,107.43728169767462
199,18.3762627935845,42.51724629085176,107.55342743673327
200,18.376382239271695,42.51721693732345,106.71950546121657
201,18.376501335215377,42.51718620574103,106.19345341406503
202,18.376620890066867,42.517157346151166,106.034617972589
203,18.37674151886029,42.51713336253394,106.58077127654302
204,18.376860588459973,42.517103144649596,106.38870701074933
205,18.376980343307462,42.51707517224839,105.9298861263164
206,18.37710005505597,42.517047120414276,105.27057671019635
207,18.37721736204818,42.51701026360964,104.97623523263178
208,18.37733458789473,42.51697302408731,104.51428893254501
209,18.377451940482928,42.516936182479405,104.08349909991524
210,18.377566402998553,42.516891247695156,104.0
211,18.37767893934197,42.51684161905222,104.0
212,18.37779208793634,42.51679340044002,104.47036623423459
213,18.377815786835956,42.51678905244663,0.0
214,18.37791263191297,42.516737178186766,0.0
215,18.378009476989984,42.516685303883534,0.0
216,18.378106322067,42.516633429536924,0.0
217,18.378203167144015,42.51658155514694,0.0
218,18.37830001222103,42.516529680713575,0.0
219,18.378396857298043,42.516477806236836,0.0
220,18.378493702375057,42.516425931716725,0.0
221,18.37859054745207,42.51637405715324,0.0
222,18.378687392529084,42.516322182546375,0.0
223,18.3787842376061,42.51627030789614,0.0
224,18.378881082683115,42.516218433202525,0.0
225,18.37897792776013,42.51616655846553,0.0
226,18.379074772837143,42.51611468368515,0.0
227,18.37917161791416,42.51606280886143,0.0
228,18.37926846299117,42.51601093399431,0.0
229,18.379365308068188,42.51595905908382,0.0
230,18.379462153145198,42.515907184129944,0.0
231,18.37955899822222,42.5158553091327,0.0
232,18.37965584329923,42.51580343409208,0.0
233,18.379752688376243,42.51575155900809,0.0
234,18.379849533453257,42.51569968388072,0.0
235,18.37994637853027,42.51564780870997,0.0
236,18.380043223607288,42.515595933495845,0.0
237,18.380140068684298,42.51554405823835,0.0
238,18.380236913761316,42.51549218293748,0.0
239,18.38033375883833,42.51544030759324,0.0
240,18.380430603915347,42.51538843220561,0.0
241,18.380527448992357,42.515336556774606,0.0
242,18.380624294069374,42.51528468130024,0.0
243,18.380721139146388,42.51523280578248,0.0
244,18.380817984223402,42.515180930221355,0.0
245,18.380910893052327,42.51512566417597,0.0
246,18.380994829474318,42.51506266979683,0.0
247,18.381078765896305,42.51499967535374,0.0
248,18.3811627023183,42.514936680846695,0.0
249,18.38124663874029,42.51487368627568,0.0
250,18.381330575162277,42.51481069164069,0.0
251,18.381415994095807,42.51474928089555,0.0
252,18.381525233249913,42.51471332025099,0.0
253,18.38163447240402,42.51467735958559,0.0
254,18.38174371155813,42.514641398899336,0.0
255,18.381852950712233,42.51460543819224,0.0
256,18.38196218986634,42.51456947746432,0.0
257,18.38207142902045,42.51453351671554,0.0
258,18.382180668174552,42.51449755594591,0.0
259,18.38228990732866,42.514461595155446,0.0
260,18.38239909819117,42.51442555553385,0.0
261,18.382507651388103,42.51438847524151,0.0
262,18.38261620458503,42.51435139492701,0.0
263,18.382724757781965,42.51431431459036,0.0
264,18.3828333109789,42.51427723423155,0.0
265,18.38294186417583,42.514240153850565,0.0
266,18.383050417372765,42.51420307344742,0.0
267,18.383158970569696,42.51416599302212,0.0
268,18.3832610255033,42.51412007117081,0.0
269,18.383362105448217,42.5140728227348,0.0
270,18.38346318539314,42.51402557426281,0.0
271,18.383606272347016,42.513985050694046,0.0
272,18.38370110650736,42.51392870441904,0.0
273,18.383795940667707,42.513872358092854,0.0
274,18.38389077482805,42.51381601171549,0.0
275,18.38398763379831,42.51376180466949,0.0
276,18.384091639905538,42.51371514913548,0.0
277,18.384195646012767,42.51366849356637,0.0
278,18.384299652119996,42.513621837962184,0.0
279,18.38440365822722,42.513575182322924,0.0
280,18.384507664334446,42.51352852664857,0.0
281,18.384611670441675,42.513481870939124,0.0
282,18.3847156765489,42.513435215194605,0.0
283,18.384819397783215,42.51338821583545,0.0
284,18.384922749322026,42.513340770557974,0.0
285,18.38502610086084,42.5132933252442,0.0
286,18.385129452399653,42.513245879894164,0.0
287,18.385232803938468,42.51319843450784,0.0
288,18.385336155477283,42.51315098908523,0.0
289,18.385440028331637,42.51310418129892,0.0
290,18.385544815763165,42.51305849218785,0.0
291,18.385649603194693,42.51301280304314,0.0
292,18.385754390626218,42.51296711386478,0.0
293,18.385859178057746,42.512921424652774,0.0
294,18.385963965489278,42.512875735407135,0.0
295,18.386070097580888,42.51283180304725,0.0
296,18.38617696320619,42.512788829084705,0.0
297,18.38628382883149,42.512745855092405,0.0
298,18.38639069445679,42.512702881070325,0.0
299,18.38649756008209,42.51265990701849,0.0
300,18.386604425707393,42.51261693293688,0.0
301,18.38671129133269,42.512573958825506,0.0
302,18.386818156957993,42.51253098468438,0.0
303,18.386925024865647,42.51248801362026,0.0
304,18.387044832182397,42.512498014505844,0.0
305,18.387165269560928,42.512510594961746,0.0
306,18.387286655183228,42.512515793216075,0.0
307,18.3874081397075,42.512520221505504,0.0
308,18.38752962423177,42.512524649794614,0.0
309,18.387645746355656,42.512512575141734,0.0
310,18.387751236043812,42.512467778839905,0.0
311,18.38785672573197,42.51242298250573,0.0
312,18.387962546124324,42.512378617258726,0.0
313,18.38806862212067,42.51233458519606,0.0
314,18.388174698117016,42.51229055310215,0.0
315,18.388280774113355,42.51224652097698,0.0
316,18.3883868501097,42.51220248882056,0.0
317,18.388492926106046,42.5121584566329,0.0
318,18.38859900210239,42.512114424413994,0.0
319,18.388705078098734,42.512070392163835,0.0
320,18.388811154095077,42.512026359882434,0.0
321,18.38891723009142,42.5119823275698,0.0
322,18.389023306087765,42.51193829522589,0.0
323,18.38912938208411,42.511894262850745,0.0
324,18.389235458080453,42.51185023044435,0.0
325,18.3893415340768,42.51180619800671,0.0
326,18.389447476280516,42.5117619898334,0.0
327,18.389553344773372,42.511717684827055,0.0
328,18.38965921326623,42.51167337978907,0.0
329,18.389765081759087,42.511629074719444,0.0
330,18.389870950251947,42.51158476961819,0.0
331,18.389976818744803,42.51154046448529,0.0
332,18.39008268723766,42.51149615932077,0.0
333,18.390185283852944,42.511447918171775,0.0
334,18.390286488295967,42.51139800224998,0.0
335,18.39038769273899,42.51134808628803,0.0
336,18.39048889718201,42.51129817028592,0.0
337,18.390590101625033,42.51124825424366,0.0
338,18.390691306068053,42.511198338161236,0.0
339,18.390791384417927,42.511147258640804,0.0
340,18.390887849157032,42.511092445754215,0.0
341,18.390984313896134,42.51103763281921,0.0
342,18.391080778635242,42.510982819835775,0.0
343,18.391177243374344,42.51092800680393,0.0
344,18.39127370811345,42.51087319372365,0.0
345,18.39137017285255,42.510818380594955,0.0
346,18.391466637591655,42.51076356741785,0.0
347,18.39156310233076,42.51070875419232,0.0
348,18.391659567069862,42.510653940918374,0.0
349,18.391756031808967,42.510599127596,0.0
350,18.39185249654807,42.510544314225214,0.0
351,18.391948961287174,42.51048950080601,0.0
352,18.39204542602628,42.510434687338375,0.0
353,18.39214189076538,42.51037987382232,0.0
354,18.392238355504485,42.51032506025786,0.0
355,18.39233482024359,42.51027024664497,0.0
356,18.392431284982695,42.51021543298366,0.0
357,18.392527749721797,42.51016061927395,0.0
358,18.392624214460902,42.51010580551579,0.0
359,18.392720679200004,42.510050991709235,0.0
360,18.39281714393911,42.50999617785425,0.0
361,18.392913608678214,42.50994136395084,0.0
362,18.393010073417315,42.50988654999902,0.0
363,18.39310653815642,42.50983173599877,0.0
364,18.393203002895522,42.50977692195012,0.0
365,18.393299467634627,42.50972210785303,0.0
366,18.393395932373732,42.50966729370753,0.0
367,18.393492397112833,42.509612479513606,0.0
368,18.393588861851935,42.50955766527127,0.0
369,18.39368532659104,42.50950285098051,0.0
370,18.393781791330145,42.509448036641324,0.0
371,18.393803024004782,42.50943397076848,0.0
372,18.393910562964052,42.50939192391909,0.0
373,18.394018101923326,42.509349877041224,0.0
374,18.394125640882596,42.50930783013485,0.0
375,18.39423317984187,42.5092657832,0.0
376,18.394340718801143,42.509223736236656,0.0
377,18.394448257760416,42.50918168924482,0.0
378,18.394555796719683,42.50913964222449,0.0
379,18.394657024992256,42.50908979194384,0.0
380,18.39475794086106,42.5090395553322,0.0
381,18.394858856729858,42.5089893186799,0.0
382,18.39495977259866,42.50893908198692,0.0
383,18.395060688467463,42.50888884525327,0.0
384,18.395161604336263,42.50883860847895,0.0
385,18.395266627939602,42.50879482095395,0.0
386,18.395383232819704,42.50876921642557,0.0
387,18.395499837699806,42.508743611886615,0.0
388,18.395616442579907,42.5087180073371,0.0
389,18.39573339617268,42.50869331384215,0.0
390,18.395850832323063,42.5086698810933,0.0
391,18.39596826847345,42.50864644833562,0.0
392,18.396085704623836,42.508623015569086,0.0
393,18.396203140774222,42.50859958279369,0.0
394,18.396320576924605,42.50857615000945,0.0
395,18.39643801307499,42.508552717216375,0.0
396,18.396555449225378,42.50852928441445,0.0
397,18.396672885375764,42.508505851603665,0.0
398,18.396777098949727,42.50846546996682,0.0
399,18.39686326275061,42.50840195191991,0.0
400,18.396949426551494,42.50833843380797,0.0
401,18.397035590352377,42.50827491563103,0.0
402,18.39712175415326,42.508211397389076,0.0
403,18.397207917954148,42.5081478790821,0.0
404,18.39729408175503,42.508084360710114,0.0
405,18.397380245555915,42.50802084227311,0.0
406,18.3974680548808,42.50795948780487,0.0
407,18.397586160892384,42.5079379765695,0.0
408,18.397704266903972,42.507916465326666,0.0
409,18.397822372915552,42.50789495407638,0.0
410,18.39794047892714,42.507873442818635,0.0
411,18.398058584938724,42.50785193155344,0.0
412,18.39817669095031,42.5078304202808,0.0
413,18.398294796961892,42.50780890900068,0.0
414,18.39841290297348,42.50778739771311,0.0
415,18.398531008985064,42.50776588641808,0.0
416,18.398649114996648,42.50774437511561,0.0
417,18.39876722100823,42.50772286380567,0.0
418,18.398885327019816,42.50770135248827,0.0
419,18.399003433031403,42.50767984116342,0.0
420,18.399121539042984,42.50765832983111,0.0
421,18.39923964505457,42.50763681849134,0.0
422,18.39935775106615,42.50761530714413,0.0
423,18.399479235164815,42.507611253142954,0.0
424,18.399600754396324,42.50760738070182,0.0
425,18.399722273627834,42.50760350826045,0.0
426,18.399843792859343,42.507599635818835,0.0
427,18.399964011431802,42.50760649126731,0.0
428,18.400082659062274,42.50762630390642,0.0
429,18.40020130669275,42.50764611653921,0.0
430,18.400319954323223,42.507665929165675,0.0
431,18.400438601953695,42.50768574178581,0.0
432,18.400483364480277,42.50763908671649,0.0
433,18.40047999036803,42.50754912740157,0.0
434,18.400476616255784,42.50745916795624,0.0
435,18.40046545162063,42.507369606137146,0.0
436,18.400452093209385,42.50728015619543,0.0
437,18.400438734798133,42.50719070612477,0.0
438,18.400478624986047,42.50711470592825,0.0
439,18.40058443732625,42.50707032423415,0.0
440,18.400690249666443,42.507025942508314,0.0
441,18.40079606200664,42.50698156075073,0.0
442,18.40090187434684,42.50693717896141,0.0
443,18.401007686687038,42.50689279714035,0.0
444,18.40111349902724,42.50684841528755,0.0
445,18.40121531601854,42.50679974644667,0.0
446,18.401308432285578,42.5067419622601,0.0
447,18.401378047298785,42.50666816480048,0.0
448,18.40144766231199,42.50659436725309,0.0
449,18.401517277325194,42.50652056961794,0.0
450,18.4015868923384,42.50644677189506,0.0
451,18.401656507351607,42.50637297408441,0.0
452,18.401728121136603,42.50630039203011,0.0
453,18.401829716910136,42.50625316547234,0.0
454,18.401939280722935,42.50621408279739,0.0
455,18.402048844535738,42.50617500009785,0.0
456,18.40215840834854,42.506135917373676,0.0
457,18.40226797216134,42.5060968346249,0.0
458,18.402377535974143,42.5060577518515,0.0
459,18.402487099786946,42.506018669053496,0.0
460,18.402592437649364,42.50597413074909,0.0
461,18.402655110024355,42.50591144812985,0.0
462,18.402712660249907,42.50584909405141,0.0
463,18.402770210475456,42.50578673991033,0.0
464,18.402829445002997,42.50573150889044,0.0
465,18.40288771188888,42.505644198293155,0.0
466,18.402945765662068,42.50555681119414,0.0
467,18.40300223510178,42.505468856151296,0.0
468,18.403058704541497,42.50538090098381,0.0
469,18.403117848451785,42.50529397642797,0.0
470,18.40318288753055,42.505209323741184,0.0
471,18.403247926609318,42.505124670938926,0.0
472,18.403332442302826,42.50505121032842,0.0
473,18.403426608570847,42.50498320766823,0.0
474,18.403515989744353,42.504911735883894,0.0
475,18.403605370917862,42.50484026401725,0.0
476,18.403713992777927,42.50478943239223,0.0
477,18.403836038377126,42.50475300096395,0.0
478,18.403960687273084,42.50472034415688,0.0
479,18.40407491557399,42.50469699836818,0.0
480,18.40418914387489,42.50467365257071,0.0
481,18.404303372175796,42.50465030676444,0.0
482,18.40441652497926,42.504624291451044,0.0
483,18.404529384345796,42.504597547784925,0.0
484,18.404642243712335,42.5045708041073,0.0
485,18.404751606011903,42.504538733950426,0.0
486,18.404849779472393,42.5044896217723,0.0
487,18.404947952932883,42.504440509555316,0.0
488,18.405037927646074,42.504384169956914,0.0
489,18.40512031375229,42.50432114080759,0.0
490,18.405202699858503,42.504258111594275,0.0
491,18.405275055450396,42.50418942827688,0.0
492,18.405335303531185,42.5041139200654,0.0
493,18.40539470260227,42.504038082640854,0.0
494,18.405444303704137,42.50395844690607,0.0
495,18.405493904806,42.50387881106911,0.0
496,18.405543505907872,42.50379917512998,0.0
497,18.40559310700974,42.50371953908865,0.0
498,18.405634481972672,42.503637455398874,0.0
499,18.405673195512097,42.50355457973865,0.0
500,18.405711909051526,42.50347170396776,0.0
501,18.405750622590954,42.50338882808622,0.0
502,18.405789336130383,42.503305952094024,0.0
503,18.405828049669807,42.503223075991144,0.0
504,18.405828049669807,42.503223075991144,0.0
505,18.405828049669807,42.503223075991144,0.0
506,18.405828049669807,42.503223075991144,0.0
507,18.405828049669807,42.503223075991144,0.0
508,18.405828049669807,42.503223075991144,0.0
509,18.405828049669807,42.503223075991144,0.0
510,18.405828049669807,42.503223075991144,0.0
511,18.405828049669807,42.503223075991144,0.0
512,18.405771140779866,42.503199834691536,0.0
513,18.405817341302917,42.5031237412462,0.0
514,18.405863541825973,42.503047647707554,0.0
515,18.405909742349024,42.50297155407563,0.0
516,18.405955942872076,42.50289546035041,0.0
517,18.40600825904647,42.50282280253825,0.0
518,18.406094907234113,42.50276943369547,0.0
519,18.406181555421764,42.502716064806805,0.0
520,18.406268203609407,42.50266269587225,0.0
521,18.406354851797055,42.50260932689181,0.0
522,18.406451929743696,42.5025674607457,0.0
523,18.406551524718232,42.5025283705786,0.0
524,18.40665111969276,42.50248928038688,0.0
525,18.406750714667297,42.502450190170535,0.0
526,18.406850309641825,42.50241109992959,0.0
527,18.406949904616358,42.502372009664015,0.0
528,18.407049084890392,42.50233237354853,0.0
529,18.407145977461727,42.50228972635081,0.0
530,18.407242870033055,42.5022470791238,0.0
531,18.407339762604387,42.50220443186747,0.0
532,18.407407496712718,42.50213898370552,0.0
533,18.4074703893755,42.50206974963232,0.0
534,18.40753328203828,42.50200051548189,0.0
